bp	genome_feature	SNP_count	consistency_index	CountsACGT	Min.No.ChangesonTree	Protein	Function
26450	E	67	0.166666667	0:0:46640:58	  6	E	Envelope protein, involved in virus morphogenesis and assembly
26451	E	0	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26452	E	3	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26453	E	0	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26454	E	1	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26455	E	4	0.333333333	0:46702:0:4	  3	E	Envelope protein, involved in virus morphogenesis and assembly
26456	E	25	0.062500000	0:46673:0:24	 16	E	Envelope protein, involved in virus morphogenesis and assembly
26457	E	0	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26458	E	12	0.750000000	1:9:46692:2	  4	E	Envelope protein, involved in virus morphogenesis and assembly
26459	E	4	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26460	E	1	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26461	E	58	0.058823529	0:46645:0:57	 17	E	Envelope protein, involved in virus morphogenesis and assembly
26462	E	0	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26463	E	1	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26464	E	15	0.083333333	0:46694:0:15	 12	E	Envelope protein, involved in virus morphogenesis and assembly
26465	E	1	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26466	E	20	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26467	E	24	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26468	E	0	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26469	E	3	0.500000000	3:46707:0:0	  2	E	Envelope protein, involved in virus morphogenesis and assembly
26470	E	0	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26471	E	0	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26472	E	0	0	0	0	E	Envelope protein, involved in virus morphogenesis and assembly
26473	NC	0	0	0	0	NC	NC
26474	NC	0	0	0	0	NC	NC
26475	NC	0	0	0	0	NC	NC
26476	NC	0	0	0	0	NC	NC
26477	NC	0	0	0	0	NC	NC
26478	NC	1	0	0	0	NC	NC
26479	NC	0	0	0	0	NC	NC
26480	NC	0	0	0	0	NC	NC
26481	NC	0	0	0	0	NC	NC
26482	NC	0	0	0	0	NC	NC
26483	NC	3	0.500000000	0:3:0:46701	  2	NC	NC
26484	NC	0	0	0	0	NC	NC
26485	NC	0	0	0	0	NC	NC
26486	NC	1	0	0	0	NC	NC
26487	NC	1	0	0	0	NC	NC
26488	NC	2	0.500000000	0:2:0:46705	  2	NC	NC
26489	NC	1	0	0	0	NC	NC
26490	NC	0	0	0	0	NC	NC
26491	NC	3	0.333333333	0:3:0:46699	  3	NC	NC
26492	NC	3	0.333333333	46701:0:0:3	  3	NC	NC
26493	NC	0	0	0	0	NC	NC
26494	NC	1	0	0	0	NC	NC
26495	NC	0	0	0	0	NC	NC
26496	NC	1	0	0	0	NC	NC
26497	NC	18	0.250000000	0:18:0:46689	  4	NC	NC
26498	NC	0	0	0	0	NC	NC
26499	NC	11	0.333333333	0:46694:7:4	  6	NC	NC
26500	NC	0	0	0	0	NC	NC
26501	NC	19	0.250000000	0:0:46688:18	  4	NC	NC
26502	NC	0	0	0	0	NC	NC
26503	NC	0	0	0	0	NC	NC
26504	NC	0	0	0	0	NC	NC
26505	NC	0	0	0	0	NC	NC
26506	NC	0	0	0	0	NC	NC
26507	NC	6	0	0	0	NC	NC
26508	NC	0	0	0	0	NC	NC
26509	NC	3	0.333333333	0:46710:0:3	  3	NC	NC
26510	NC	0	0	0	0	NC	NC
26511	NC	0	0	0	0	NC	NC
26512	NC	15	0	0	0	NC	NC
26513	NC	7	0	0	0	NC	NC
26514	NC	0	0	0	0	NC	NC
26515	NC	0	0	0	0	NC	NC
26516	NC	0	0	0	0	NC	NC
26517	NC	0	0	0	0	NC	NC
26518	NC	0	0	0	0	NC	NC
26519	NC	0	0	0	0	NC	NC
26520	NC	0	0	0	0	NC	NC
26521	NC	2	0	0	0	NC	NC
26522	NC	2	0	0	0	NC	NC
26523	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26524	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26525	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26526	M	8	0.166666667	0:0:46704:8	  6	M	Membrane glycoprotein, predominant component of the envelope
26527	M	51	0.055555556	0:46654:0:51	 18	M	Membrane glycoprotein, predominant component of the envelope
26528	M	13	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26529	M	18	0.111111111	0:0:46690:18	  9	M	Membrane glycoprotein, predominant component of the envelope
26530	M	387	0.071428571	46285:0:386:0	 14	M	Membrane glycoprotein, predominant component of the envelope
26531	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26532	M	3	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26533	M	4	0.250000000	0:46699:0:4	  4	M	Membrane glycoprotein, predominant component of the envelope
26534	M	11	0.250000000	0:46695:0:11	  4	M	Membrane glycoprotein, predominant component of the envelope
26535	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26536	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26537	M	2	0.500000000	0:46710:0:2	  2	M	Membrane glycoprotein, predominant component of the envelope
26538	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26539	M	3	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26540	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26541	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26542	M	12	0.166666667	0:46699:0:11	  6	M	Membrane glycoprotein, predominant component of the envelope
26543	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26544	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26545	M	7	0.500000000	0:5:2:46704	  4	M	Membrane glycoprotein, predominant component of the envelope
26546	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26547	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26548	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26549	M	17	0.111111111	0:46696:0:17	  9	M	Membrane glycoprotein, predominant component of the envelope
26550	M	2	0.500000000	2:0:46708:0	  2	M	Membrane glycoprotein, predominant component of the envelope
26551	M	5	0.250000000	0:5:0:46706	  4	M	Membrane glycoprotein, predominant component of the envelope
26552	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26553	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26554	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26555	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26556	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26557	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26558	M	3	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26559	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26560	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26561	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26562	M	7	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26563	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26564	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26565	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26566	M	34	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26567	M	7	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26568	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26569	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26570	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26571	M	9	0.333333333	0:46705:0:9	  3	M	Membrane glycoprotein, predominant component of the envelope
26572	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26573	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26574	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26575	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26576	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26577	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26578	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26579	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26580	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26581	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26582	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26583	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26584	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26585	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26586	M	6	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26587	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26588	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26589	M	46	0.250000000	0:0:46670:39	  4	M	Membrane glycoprotein, predominant component of the envelope
26590	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26591	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26592	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26593	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26594	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26595	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26596	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26597	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26598	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26599	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26600	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26601	M	3	0.333333333	0:46715:0:3	  3	M	Membrane glycoprotein, predominant component of the envelope
26602	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26603	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26604	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26605	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26606	M	21	0.100000000	0:46699:0:21	 10	M	Membrane glycoprotein, predominant component of the envelope
26607	M	24	0.111111111	0:46695:0:24	  9	M	Membrane glycoprotein, predominant component of the envelope
26608	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26609	M	2	0.500000000	0:2:0:46718	  2	M	Membrane glycoprotein, predominant component of the envelope
26610	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26611	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26612	M	4	0.666666667	46714:0:3:1	  3	M	Membrane glycoprotein, predominant component of the envelope
26613	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26614	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26615	M	44	0.500000000	0:0:46674:44	  2	M	Membrane glycoprotein, predominant component of the envelope
26616	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26617	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26618	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26619	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26620	M	10	0.500000000	0:7:46708:3	  4	M	Membrane glycoprotein, predominant component of the envelope
26621	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26622	M	5	0.250000000	0:46714:0:5	  4	M	Membrane glycoprotein, predominant component of the envelope
26623	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26624	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26625	M	42	0.111111111	0:46678:0:42	  9	M	Membrane glycoprotein, predominant component of the envelope
26626	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26627	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26628	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26629	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26630	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26631	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26632	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26633	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26634	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26635	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26636	M	2	0.500000000	0:46717:0:2	  2	M	Membrane glycoprotein, predominant component of the envelope
26637	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26638	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26639	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26640	M	7	0.333333333	0:0:46713:7	  3	M	Membrane glycoprotein, predominant component of the envelope
26641	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26642	M	6	0.333333333	2:46713:0:4	  6	M	Membrane glycoprotein, predominant component of the envelope
26643	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26644	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26645	M	39	0.066666667	0:46679:0:39	 15	M	Membrane glycoprotein, predominant component of the envelope
26646	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26647	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26648	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26649	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26650	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26651	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26652	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26653	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26654	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26655	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26656	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26657	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26658	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26659	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26660	M	16	0.166666667	0:0:46702:14	  6	M	Membrane glycoprotein, predominant component of the envelope
26661	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26662	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26663	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26664	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26665	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26666	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26667	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26668	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26669	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26670	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26671	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26672	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26673	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26674	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26675	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26676	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26677	M	30	0.333333333	0:30:0:46689	  3	M	Membrane glycoprotein, predominant component of the envelope
26678	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26679	M	2	0.500000000	0:2:0:46717	  2	M	Membrane glycoprotein, predominant component of the envelope
26680	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26681	M	181	0.025641026	0:46530:0:181	 39	M	Membrane glycoprotein, predominant component of the envelope
26682	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26683	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26684	M	3	0.500000000	0:46715:0:3	  2	M	Membrane glycoprotein, predominant component of the envelope
26685	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26686	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26687	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26688	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26689	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26690	M	34	0.071428571	0:0:46684:34	 14	M	Membrane glycoprotein, predominant component of the envelope
26691	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26692	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26693	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26694	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26695	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26696	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26697	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26698	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26699	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26700	M	38	0.500000000	0:0:46680:38	  2	M	Membrane glycoprotein, predominant component of the envelope
26701	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26702	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26703	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26704	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26705	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26706	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26707	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26708	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26709	M	5	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26710	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26711	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26712	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26713	M	17	0.142857143	0:0:46699:17	  7	M	Membrane glycoprotein, predominant component of the envelope
26714	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26715	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26716	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26717	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26718	M	3	0.666666667	0:1:46715:2	  3	M	Membrane glycoprotein, predominant component of the envelope
26719	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26720	M	22	0.500000000	0:19:46670:0	  2	M	Membrane glycoprotein, predominant component of the envelope
26721	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26722	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26723	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26724	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26725	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26726	M	8	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26727	M	6	0.250000000	0:0:46713:6	  4	M	Membrane glycoprotein, predominant component of the envelope
26728	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26729	M	313	0.166666667	0:313:0:46404	  6	M	Membrane glycoprotein, predominant component of the envelope
26730	M	84	0.071428571	0:0:46632:51	 14	M	Membrane glycoprotein, predominant component of the envelope
26731	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26732	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26733	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26734	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26735	M	591	0.031250000	0:46104:0:591	 32	M	Membrane glycoprotein, predominant component of the envelope
26736	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26737	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26738	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26739	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26740	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26741	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26742	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26743	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26744	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26745	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26746	M	18	0.142857143	0:0:46700:18	  7	M	Membrane glycoprotein, predominant component of the envelope
26747	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26748	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26749	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26750	M	47	0.166666667	0:46670:0:47	  6	M	Membrane glycoprotein, predominant component of the envelope
26751	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26752	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26753	M	12	0.285714286	2:46706:0:10	  7	M	Membrane glycoprotein, predominant component of the envelope
26754	M	15	0.181818182	7:0:46702:8	 11	M	Membrane glycoprotein, predominant component of the envelope
26755	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26756	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26757	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26758	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26759	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26760	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26761	M	3	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26762	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26763	M	7	0.500000000	0:0:46710:7	  2	M	Membrane glycoprotein, predominant component of the envelope
26764	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26765	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26766	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26767	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26768	M	5	0.250000000	0:46711:0:5	  4	M	Membrane glycoprotein, predominant component of the envelope
26769	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26770	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26771	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26772	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26773	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26774	M	5	0.250000000	0:0:46712:5	  4	M	Membrane glycoprotein, predominant component of the envelope
26775	M	9	0.166666667	0:0:46707:9	  6	M	Membrane glycoprotein, predominant component of the envelope
26776	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26777	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26778	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26779	M	4	0.333333333	0:0:46708:4	  3	M	Membrane glycoprotein, predominant component of the envelope
26780	M	3	0.500000000	0:3:0:46711	  2	M	Membrane glycoprotein, predominant component of the envelope
26781	M	19	0.250000000	0:46695:0:19	  4	M	Membrane glycoprotein, predominant component of the envelope
26782	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26783	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26784	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26785	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26786	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26787	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26788	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26789	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26790	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26791	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26792	M	3	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26793	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26794	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26795	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26796	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26797	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26798	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26799	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26800	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26801	M	33	0.055555556	0:46666:0:28	 18	M	Membrane glycoprotein, predominant component of the envelope
26802	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26803	M	5	0.500000000	2:0:46702:3	  4	M	Membrane glycoprotein, predominant component of the envelope
26804	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26805	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26806	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26807	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26808	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26809	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26810	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26811	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26812	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26813	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26814	M	3	0.333333333	0:0:46710:3	  3	M	Membrane glycoprotein, predominant component of the envelope
26815	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26816	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26817	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26818	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26819	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26820	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26821	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26822	M	28	0.100000000	0:46686:0:28	 10	M	Membrane glycoprotein, predominant component of the envelope
26823	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26824	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26825	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26826	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26827	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26828	M	11	0.166666667	0:0:46704:11	  6	M	Membrane glycoprotein, predominant component of the envelope
26829	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26830	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26831	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26832	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26833	M	2	0.500000000	0:46716:0:2	  2	M	Membrane glycoprotein, predominant component of the envelope
